filtervalid,filteryes,0_Agrees_contact_Future,0_agrees_mention_name_report,0_enum_gender,0_settlement_location,0_Village_location,0_has_email,1_Gender,2_Age,3_settlement_lives_in,4_years_in_settlement,4_months_settlement,5-HH_head,6_relation_HHH,7_highest_level_educ,8_primary_source_income,8_Other_sources,9_income_range,10_HH_size,11_Displacement_status,12_Urban_1_rural₀,13_disability,14_Specify_disability,15_how discoverd_IMC_activities,16_others_sources,16_location_easy_to_find,16_explanation,17_felt_safe,17_explanation_text,18_pay_for_services,18_who_to_pay,19_accessed_WGFS,20_times_attended,21_how_far_travel_to_WGFS,22_interaction_with_HLSS,22_Other,23_staff_professional,24_Received_treatment,25_referred_to_otherplace_ifnecessary,26_referred_where_text,27_how_satisfied_with_service,27_explanations_text,28_recommend_to_friend,28_explanation,29_improvement_suggestions_text,30_wife_can_be_blamed_for_beeing_beaten,31_Husband_should_beat_to_discipline,32_give_opportunity_for_sex,33_rape_solved_comunity,34_treatments_girl_raped_text,35_how_fast_HIV_prev,36_girl_raped_must_marry_man,37_women_moving_after_dark_blame_rape,38_understandable_man_rape_beautiful_woman,39_her_fault_if_beautiful,40_OK_force_sex_wife,41_OK_force_sex_wife_sick,42_no_big_deal_sex_message_uninvited,43_no_big_deal_touch_uninvited,44_menstruation_means_ready_mariage,45_under18_marrige_OK_if_parents_OK,46_family_to_choose_marriage,47_woman_should_have_equal_right,48_women_should_have_equal_opportunities,49_more_important_educate_boys,50_husband_wife_should_decide_together,51_participated_in_consultations,52_IMC_HLSS,52_Community_discussion,52_Walk_ins,52_Other_sensitization,52_SASA,52_EMAP,52_16_days_activism,52_intl_women_day,52_WGFS,52_other,52_spec_other,53_improvement_knowledge,54_Medical_injuries,54_medical_infection,54_prevent_STI,54_prevent_HIV,54_prevent_pregnancy,54_justice_formal,54_justice_trad,54_INGO_protection_services,54_INGO_psy_support,54_comm_psy_support,54_purification_rituals,54_Counselling,54_other,54_noresponse,54_Other_precision,55_recomm_time_seek_help,55_explanation_text,56_men_victims,57_MW_both_willing_help_GBV,58_whom_report_assistance,59_open_discussion_GBV_partner,60_open_discussion_other_women,61_community_open_impact_GBV_community,62_IMC_result_men_more_engaged_prev,62_explanation_text,63_confidence_comm_leader_can_prevent_act,64_likely_assist_another_woman,65_how_text,66_reason_no_assistance,67_men_more_likely_assist,68_WGFS_beneficial,68_explain_text,69_what_like_most_WGFS_text,70_negative_aspect_improvement_WGFS_text,71_other_recommandations_text
Valid,Yes,Yes,Yes,Male,Wau,Hai jebel khar,No,Female,45-44,Hai jebel khar,20,12,Yes,0,Completed primary,Hand crafts,0,>500 SSP,5 to 6,Returnee IDP,Urban area,No,0,Outreach activities/ posters,0,No,There's distance between my area and centre ,Yes,Way is find ,No,0,Yes,Over 10 times,1 to 5Km / 30-45 min,Any other (Specify),EMAP,Yes,No,No,0,Highly satisfied,I have full information about GBV,Yes,Talk to her and referred ,No,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Immediately ,Within 72hours ,Disagree,Disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Agree,Strongly disagree,Strongly disagree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Yes,0,0,0,0,0,1,1,1,1,0,0,Signiﬁcantly increased,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,Within 72 hours,No comments ,Don't know,Somewhat willing,Parent,Very open,Somewhat open,Very open,Agree,They are able to raise awareness now,Highly confident,Highly likely,Discuss to her,0,Somewhat likely,Highly beneficial,Discussions and new skill I got,Our discussions and case worker ,  No,No
Valid,Yes,Yes,Yes,Male,Wau,Hai dinka,No,Male,25-34,Hai dinka,33,12,Yes,0,Some university,Casual work,0,>500 SSP,5 to 6,Host community,Urban area,No,0,Outreach activities/ posters,0,No,We don't have centre near by our area,Yes,Yes,No,0,No,0,Above 5km/ more than an hour,Any other (Specify),EMAP,Yes,No,No,0,Highly satisfied,I an idea now about violence against women and girls ,Yes,To attend  the discussions ,No,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Unwanted pregnancy ,Within 72hours ,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Yes,0,0,0,0,0,1,1,1,0,0,0,Signiﬁcantly increased,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,Within 72 hours,All the training  I have attended were very useful ,Yes,Somewhat willing,Parent,Very open,Very open,Very open,Agree,Now we men are able protect women and from  of violence ,Highly confident,Highly likely,I can the case worker through hot line,0,Highly likely,Highly beneficial,Yes,The initiative of EAMP programme ,All goes well,Lat IMC should extend the project 
Valid,Yes,Yes,Yes,Male,Wau,Hai lokoloko,No,Female,25-34,Hai lokoloko,30,12,Yes,0,Completed primary,Participating in the income generating activity with IMC/HLSS,0,>500 SSP,5 to 6,Host community,Urban area,No,0,Outreach activities/ posters,0,No,They were haven centre  here by then ,Yes,Yes but our activities always  done in our arae,No,0,No,0,Above 5km/ more than an hour,Any other (Specify),EMAP,Yes,No,No,0,Highly satisfied,Am now able to talk to other people ,Yes,To go for more information ,They can increase the number of centres for women and girls ,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,To prevent HIV,Immediately ,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Yes,0,0,0,0,1,1,1,1,0,0,0,Signiﬁcantly increased,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,Within 72 hours,Now am an adviser for man who known GBV,Don't know,Somewhat willing,Parent,Very open,Very open,Very open,Agree,Communities and community leaders are able protect women and girls ,Highly confident,Highly likely,Through loud speakers ,0,Highly likely,Highly beneficial,Training and literature ,I do use to go to centre ,Good ,They can extend 
Valid,Yes,Yes,Yes,Male,Wau,Hai dinka,No,Female,45-44,Hai dinka,25,12,Yes,0,Some university,Casual work,0,>500 SSP,7 to 10,Host community,Urban area,No,0,IMC/ HLSS staff,0,No,The location is too fsr,Yes,Yes is safe but far,No,0,No,0,Above 5km/ more than an hour,Any other (Specify),EMAP AND SASA,Yes,No,No,0,Highly satisfied,Haven enough information about violence ,Yes,To attend discussions ,No,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Unwanted pregnancy ,Within 72hours ,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Yes,0,0,0,0,1,1,1,1,1,0,0,Signiﬁcantly increased,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,Within 72 hours,I can even raise awareness on GBV,No,Somewhat willing,Parent,Very open,Very open,Very open,Agree,We well understand ourselves with spouses ,Highly confident,Highly likely,Through hot line ,0,Highly likely,Highly beneficial,"Training and literature,discussions ",All are good for me,They can extend and add more centre ,No
Valid,Yes,Yes,Yes,Male,Wau,Hai lokoloko,No,Female,25-34,Hai lokoloko,35,12,Yes,0,Completed primary,Farming,0,>500 SSP,5 to 6,Host community,Urban area,No,0,IMC/ HLSS staff,0,Yes,Is not easy to go,Yes,Way is find ,No,0,Yes,Over 10 times,1 to 5Km / 30-45 min,VSLA,0,Yes,No,No,0,Highly satisfied,Training and awareness ,Yes,Through loud speakers ,No,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Prevent HIV/ADs,Immediately ,Strongly disagree,Disagree,Disagree,Agree,Strongly disagree,Strongly disagree,Agree,Strongly agree,Strongly disagree,Disagree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Yes,0,0,0,0,1,1,1,0,0,0,0,Signiﬁcantly increased,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,Within 72 hours,Good,Yes,Somewhat willing,Parent,Very open,Very open,Very open,Agree,How to keep home safe from violence ,Highly confident,Highly likely,Talk to and referred ,0,Highly likely,Highly beneficial,Good,Vsla and EMAP,Good,The should extend  the project 
Valid,Yes,Yes,Yes,Male,Wau,Hai Khorgbau,No,Female,25-34,Hai khorgbau,35,12,Yes,0,Some secondary,Farming,0,>500 SSP,5 to 6,Host community,Urban area,No,0,IMC/ HLSS staff,0,Yes,Yes,Yes,The way is find ,No,0,Yes,1-5times,Below 1km/ 15 min,VSLA,0,Yes,No,No,0,Highly satisfied,I have full information about violence against women and girls ,Yes,Through discussions and referred ,More centre ,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Unwanted pregnancy ,Within 72hours ,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Yes,0,1,0,0,1,1,1,0,0,0,0,Signiﬁcantly increased,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,Within 72 hours,"Yes,",No,Somewhat willing,Parent,Very open,Very open,Very open,Agree,Most of the case are reducing ,Highly confident,Highly likely,Hotel line ,0,Highly likely,Highly beneficial,Training and materials assistant ,Discussions at the WGFS because you meet new friends ,"Yes, increase number activities ",I have no comment 
Valid,Yes,Yes,Yes,Male,Wau,POCAA,No,Female,25-34,POCAA,29,12,No,Wife,Completed primary,Farming,0,>500 SSP,5 to 6,Host community,Urban area,No,0,Outreach activities/ posters,0,Yes,The location very near by me ,Yes,Fine ,No,0,Yes,Over 10 times,Below 1km/ 15 min,IGA,0,Yes,No,No,0,Highly satisfied,Discussions and new skill ,Yes,Referred ,No,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Unwanted pregnancy ,Immediately ,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Yes,0,1,0,0,1,1,1,1,1,0,0,Signiﬁcantly increased,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,Within 72 hours,Awareness on corona and prevention matures ,No,Somewhat willing,Parent,Very open,Very open,Very open,Agree,GBV message and referred path way,Highly confident,Highly likely,Referred to centre ,0,Highly likely,Highly beneficial,Discussions and new skill,Our daily discussions ,All are good,They can continue doing
Valid,Yes,Yes,Yes,Male,Wau,Hai kosti,No,Female,45-44,Hai kosti,29,12,Yes,0,Some Primary,Casual work,0,0-100 SSP,2 to 4,Host community,Urban area,No,0,Outreach activities/ posters,0,Yes,I got information through the outreach awareness  within the community. ,No,My residential  is within the town so there is security.,No,0,Yes,Over 10 times,Below 1km/ 15 min,WGFS,0,Yes,Yes,Yes,One stop centre and Siha is the one supporting the facility. ,Highly satisfied,I was able to get all the support  I needed  on time.,Yes,I will  tell her or him about imc services. ,Yes I would like  to appreciate  DFID and imc for the services offer to the community. ,Strongly agree,Agree,Strongly disagree,Strongly disagree,The treatment  within three days.,Three days that is 72 hours ,Strongly disagree,Disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Yes,0,1,0,0,1,1,1,1,1,0,0,Signiﬁcantly increased,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,Within 72 hours,To prevent diseases and unwanted  pregnancy ,Yes,Somewhat willing,Health clinic,Somewhat open,Very open,Not open,Agree,Men should be engaged  because they are the most causing GBP in the community. ,Somewhat confident,Highly likely,I will  inform  her about  the services  for imc at WGFS.,0,Highly unlikely,Highly beneficial,Women and girls  are supported to regain  their  resilience. ,I like  participating in the daily GBV discussions done within the WGFS.,Yes the WGFS is small for the number  of women and girls attending. So I recommend  imc to construct  some WGFS in other locations well.,No
Valid,Yes,Yes,Yes,Male,Wau,Hai jebel,No,Female,45-44,Hai jebel,35,12,Yes,0,Some Primary,Participating in the income generating activity with IMC/HLSS,0,101-300 SSP,5 to 6,Host community,Urban area,No,0,IMC/ HLSS staff,0,Yes,WGFS is within the town so there is easy accessibility.,No,WGFS is located within  town.,No,0,Yes,Over 10 times,Below 1km/ 15 min,IGA,0,Yes,Yes,Yes,To legal  and I was supported  by WOTAP organization.,Highly satisfied,I received  all the services  I needed. ,Yes,I will accompany  her to WGFS to be supported. ,No,Strongly agree,Strongly disagree,Disagree,Strongly disagree,Treatment of rape ,Within 72hours ,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Yes,0,1,0,0,1,1,1,1,1,0,0,Signiﬁcantly increased,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,Within 72 hours,For treatment ,Yes,Somewhat willing,Health clinic,Not open,Very open,Somewhat open,Agree,Through EMAP  and SASA activities ,Highly confident,Highly likely,Bring her to WGFS to be assisted by imc,0,Highly unlikely,Highly beneficial,PSS activities  is helping  women  and girls ,Awareness  on difference types of GBV,No,IMC should extend the activities  to out side town.
Valid,Yes,Yes,Yes,Male,Wau,Palica,No,Male,25-34,Hai palica,10,12,No,Brother,Completed university,Farming,0,>500 SSP,7 to 10,Host community,Urban area,No,0,IMC/ HLSS staff,0,Yes,Yes,Yes,The location within my area,No,0,No,0,Below 1km/ 15 min,Any other (Specify),SASA activist,Yes,No,No,0,Highly satisfied,Information about violence ,Yes,Contact imc case worker,No,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Immediately ,Within 72hours ,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Yes,0,1,0,0,1,1,0,0,0,0,0,Signiﬁcantly increased,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,Within 72 hours,Now we are equal with our spouses ,Yes,More willing,Parent,Very open,Very open,Very open,Agree,Impact of violence against women and girls ,Highly confident,Highly likely,Referred ,0,Highly likely,Highly beneficial,Daily discussions and new skill,Initiative is SASA and EMAP,To increase the number of centres for women and girls ,No
Valid,Yes,Yes,Yes,Male,Wau,Hai lokoloko,No,Male,25-34,Hai lokoloko,30,12,Yes,0,Graduate degree,Farming,0,>500 SSP,7 to 10,Host community,Urban area,No,0,Outreach activities/ posters,0,Yes,Yes easy to,Yes,Nothing bad,No,0,Yes,1-5times,Below 1km/ 15 min,Any other (Specify),EMAP,Yes,No,No,0,Highly satisfied,I can even raise awareness on GBV,Yes,Talk to and referred ,No,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Unwanted pregnancy ,Within 72hours ,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Yes,0,1,0,0,1,1,0,1,0,0,0,Signiﬁcantly increased,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,Within 72 hours,Inform about the services for imc,No,Somewhat willing,Parent,Very open,Very open,Very open,Agree,Through loud speakers and raising awareness ,Highly confident,Highly likely,Call hotel line ,0,Highly likely,Highly beneficial,"Training and awareness,discussions ",All are good,No,No
Valid,Yes,Yes,Yes,Male,Malakal,Poc,No,Female,25-34,Poc,7,3,Yes,0,Some secondary,Participating in the income generating activity with IMC/HLSS,0,>500 SSP,7 to 10,IDP,Urban area,No,0,IMC/ HLSS staff,0,No,Because I live near the center,Yes,It's very secure to access,No,0,Yes,Over 10 times,1 to 5Km / 30-45 min,IGA,0,Yes,Yes,No,0,Highly satisfied,Because the services is accessible,Yes,In order to get the medical services and psychosocial support,My comments to IMC to provide sewing machine for bed sheet and bread maker,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,It would be taken to hospital or health facilities for medical,It's immediately after or second day of raping her or hem,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Agree,Agree,Yes,1,1,0,0,0,0,1,1,1,0,0,Signiﬁcantly increased,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,Within 72 hours,To prevent STI  pregnancy psychosocial support,Yes,Somewhat willing,Health clinic,Somewhat open,Very open,Not open,Agree,Through community outreach activities ,Highly confident,Highly likely,To direct her to health facilities to seek medical treatments,0,Highly likely,Highly beneficial,By  giving them money to make some business,They make recreational activities and WGFS.,No any negative aspects being heart there.,I hope from them to continue servings.
Valid,Yes,Yes,Yes,Male,Malakal,Eastern pagam,No,Female,18-24,Assosa,2,24,Yes,0,No education,Farming,0,>500 SSP,7 to 10,Host community,Urban area,Yes,I am lamp,Community leaders/women groups,0,Yes,Because the women group make us aware of IMC when there was the distribution of other items like soaps and making of bedsheed in IMC center.,Yes,"Because it's easy for me to have excess to IMC, incase of an difficulties.",No,0,Yes,1-5times,Below 1km/ 15 min,WGFS,0,Yes,Yes,Yes,"I was referred by IMC Tao POC, and my facilities were supported by IMC and my parents.",Highly satisfied,Because I get   what what I was expected from IMC.,Yes,I get knowledge about human right and be aware about GBV messages.,Yes I appreciate your work.,Neither agree nor disagree,Agree,Strongly disagree,Strongly disagree,Tested and injected,By first testing the person who is rapes,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Yes,0,0,0,0,0,0,0,0,1,0,0,Signiﬁcantly increased,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Immediately,To solve the incident occurred at the same time,Yes,More willing,Local NGO,Very open,Very open,Very open,Agree,Because they want to be help by IMC when there is an accident,Highly confident,Highly likely,To be help,0,Highly likely,Highly beneficial,They help people discuss the issues concerning GBV,"Yes, because they give us knowledge and success and also encourages us in GBV.",No,No
Valid,Yes,Yes,Yes,Female,Malakal,Malakalpoc,No,Female,25-34,Malakalpoc,5,60,Yes,0,Some Primary,Petty business,0,>500 SSP,5 to 6,IDP,Urban area,No,0,Community leaders/women groups,0,Yes,About the community outreach and leaders ,Yes,Because they place we are staying is safe ,No,0,Yes,1-5times,Below 1km/ 15 min,WGFS,0,No,Yes,No,0,Highly satisfied,They are supported with dicnetkid and bathes activities ,Yes,Yes I get a lot experience. With people who working in community out reach and also in women  senter,Yes,Strongly agree,Strongly agree,Disagree,Disagree,HIV aids. Unwanted pregnancy. And another discuss. ,72,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Yes,0,1,0,0,0,0,1,1,1,0,0,Slightly increased,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,Within 72 hours,To not get discuss ,No,More willing,Health clinic,Somewhat open,Very open,Very open,Somewhat agree,Yes,Highly confident,Somewhat likely,I give them good information about Gbv,0,Somewhat likely,Highly beneficial,Because they training women. To beneficial another people.not to just keep they information to her self,Because they will know them right ,No,Appreciate u and the organisation. And we want more new information about your organisation. 
Valid,Yes,Yes,Yes,Female,Malakal,Malakalpoc ,No,Female,25-34,Poc,8,96,Yes,0,Some Primary,Petty business,0,>500 SSP,7 to 10,IDP,Urban area,No,0,Outreach activities/ posters,0,Yes,"They will tell u more information, in easy way",Yes,"They is very safe, women they chatting ,",No,0,Yes,1-5times,Below 1km/ 15 min,VSLA,0,Yes,Yes,No,0,Somewhat satisfied,They will get more information ,Yes,Is a girl she get rap from out sid than I talk her to the facility to women support ,Yes,Disagree,Disagree,Disagree,Disagree,I don know if they give them what,To get treatment  72,Agree,Agree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Strongly agree,Strongly agree,Strongly disagree,Agree,Yes,0,1,0,0,0,0,1,1,0,0,0,Slightly increased,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,Within 72 hours,To protects them self from  discuss ,No,No change,Health clinic,Very open,Very open,Very open,Somewhat agree,For more information ,Highly confident,Highly likely,"We tell them there in center, u will learn more things. ",0,Highly likely,Highly beneficial,"Yes is beneficial, because they getting more information ",They will learn more things ,No,Abriceted u and the organisation. Also I want to sake if imc going to end even as women going to  stop coming to senter. Because senter is our home also we don't want to stop.we need more things from u.
